sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3303115,2752,8,0,0,0,0,0,0,0,0,0,No,0,0.54,0.73,0,No,No,No,Yes,No,No
3303116,166,8,13,288,288,288,27,97,189,279,34,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3303117,76,8,5,35,100,167,13,107,212,455,29,No,0,0.96,0.88,0,No,No,No,Yes,No,No
3303161,2,8,0,0,0,0,0,0,0,0,2,No,0,0.9,0.92,0,Yes,No,No,Yes,No,No
3303191,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3303207,6,8,0,0,0,0,0,0,0,0,2,No,0,0.99,0.94,0,Yes,No,No,Yes,No,No
3303346,231,8,6,200,400,600,61,278,502,796,149,No,0,0.95,0.97,0,No,No,No,Yes,No,No
3303347,54677,8,288,48384,96768,138240,12955,41473,92752,132068,9672,No,0,0.55,0.74,0,No,No,No,Yes,No,No
3303668,66,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,No,No,No
3303688,1,8,0,2,4,5,0,2,2,3,0,No,0,1,0.9,0,No,No,No,Yes,No,No
3303689,215,8,15,190,414,648,59,213,468,737,74,No,0,0.87,0.91,1,No,No,Yes,Yes,No,No
3303785,1,4,0,0,0,0,0,0,0,0,1,No,0,0.56,0.58,0,No,No,No,Yes,No,No
3303786,3,9,0,2,2,2,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
3303834,4,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
3303879,51760,2,0,24000,24000,24000,52,152,306,512,60,No,0,0.99,0.91,0,No,No,No,Yes,No,No
3303926,3,12,0,3,6,10,0,3,6,6,5,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3304021,10,8,0,36,72,108,5,24,66,111,4,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3304067,47,8,14,16,44,69,3,23,53,80,16,No,0,0.66,0.79,0,No,No,No,Yes,No,No
3304083,12,2,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
3304160,843,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3304175,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3304207,25,8,0,0,0,0,0,1,2,4,0,No,0,0.96,0.89,0,No,No,No,Yes,No,No
3304220,3,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
3304272,3,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3304302,156,8,109,279,614,933,95,309,685,690,78,No,0,0.83,0.86,0,No,No,No,Yes,No,No
3304446,6,2,3,18,36,57,0,11,33,47,3,No,0,0.9,0.93,0,No,No,No,Yes,No,No
3304496,11,2,0,0,0,0,0,0,0,0,0,No,0,0.81,0.78,0,Yes,No,No,Yes,No,No
3304553,2,,0,0,0,0,0,0,0,1,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3304593,57,8,0,0,0,0,3,6,11,16,11,No,0,0.95,0.95,0,Yes,No,Yes,Yes,No,No
3304639,5,8,0,0,1,5,2,3,4,9,1,No,0,0.75,0.63,0,No,No,Yes,Yes,No,No
3304687,4,9,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3304737,0,2,0,4,7,7,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3304738,4,2,0,0,3,3,0,0,0,0,0,No,0,0.97,0.96,0,Yes,No,Yes,Yes,No,No
3304783,3,9,0,0,0,0,6,20,38,81,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
3304927,518,8,8,240,600,840,51,179,470,968,159,No,0,0.62,0.58,0,No,No,No,Yes,No,No
3305023,185,10,0,0,0,50,12,46,124,215,38,No,0,0.91,0.95,0,No,No,No,Yes,No,No
3305162,35,8,0,0,0,0,0,1,10,21,6,No,0,0.95,0.77,0,No,No,No,Yes,No,No
3305163,3,8,0,0,0,0,0,0,0,0,0,No,0,0.84,0.8,0,Yes,No,Yes,Yes,No,No
3305210,182,8,0,0,0,0,0,0,0,0,34,No,0,0.83,0.86,0,No,No,Yes,Yes,No,No
3305258,7,8,0,0,0,0,0,0,1,1,0,No,0,0.67,0.42,0,No,No,Yes,Yes,No,No
3305305,90,8,0,0,0,0,17,64,87,151,1,No,0,0.39,0.22,0,No,No,No,Yes,No,No
3305306,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3305450,2,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3305451,7,2,0,0,0,0,0,0,0,4,0,No,0,0.97,0.93,0,No,No,No,Yes,No,No
3305453,0,12,0,5,7,7,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3305499,111,2,80,0,0,0,3,3,14,27,0,No,0,1,0.98,0,No,No,No,Yes,No,No
3305554,99,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3305595,0,8,0,20,20,20,0,2,2,3,1,No,0,0.67,0.42,0,No,No,Yes,Yes,No,No
3305669,0,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3305840,15,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3305931,445,12,0,0,0,0,1,14,23,31,3,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3306057,12,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,No,No,No
3306072,2,12,0,2,2,4,0,1,3,4,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3306076,7,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3306214,1131,2,766,4680,9180,13780,1254,4109,8490,12658,750,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3306215,4,8,0,0,0,0,0,0,0,0,0,No,0,0.91,0.85,0,No,No,Yes,Yes,No,No
3306216,9,8,0,0,3,3,1,4,10,16,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3307067,1,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
3306402,34,2,0,0,0,0,0,3,8,11,0,No,0,0.53,0.53,0,No,No,Yes,Yes,No,No
3306451,8,2,0,0,0,0,1,1,2,9,0,No,0,0.93,0.92,0,No,No,No,Yes,No,No
3306546,4,8,0,8,8,8,1,2,11,12,2,No,0,0.89,0.9,0,No,No,No,Yes,No,No
3306594,4,2,0,1,1,1,0,0,0,0,0,No,0,0.33,0.24,0,Yes,No,Yes,Yes,No,No
3306643,0,2,0,6,6,6,0,0,0,0,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3306644,0,2,0,2,2,2,0,0,0,0,0,No,0,0.82,0.81,0,No,No,Yes,Yes,No,No
3306690,3,8,0,0,0,0,1,1,1,1,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
3306926,4,2,0,16,16,16,2,2,2,2,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
3306934,500,12,0,0,0,0,0,0,0,0,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3307066,6,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,Yes,Yes,No,No
3307114,21,12,0,0,0,0,0,0,1,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3307115,0,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
3307218,4,8,0,0,0,0,0,0,0,1,0,No,0,0,0,0,No,No,No,Yes,No,No
3307353,5,12,0,0,0,0,1,1,3,3,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3307354,36,2,0,0,0,0,1,6,10,24,0,No,0,0.97,0.95,0,Yes,No,No,Yes,No,No
3307401,20,8,0,0,1,4,0,2,17,26,1,No,0,1,0.92,0,No,No,No,Yes,No,No
3307447,122,8,0,0,0,0,5,10,21,31,9,No,0,0.41,0.46,0,No,No,No,Yes,No,No
3307448,13,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.95,0,Yes,No,No,Yes,No,No
3307449,9,8,0,0,0,10,0,3,8,13,0,No,0,0.91,0.93,0,No,No,Yes,Yes,No,No
3307494,3,8,0,0,0,0,0,4,5,8,2,No,0,0.97,0.97,0,Yes,No,Yes,Yes,No,No
3307495,84,8,0,108,180,288,30,89,184,281,40,No,0,0.7,0.71,0,No,No,Yes,Yes,No,No
3307496,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3307501,18,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
3307580,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3307590,25,8,2,0,0,0,5,18,37,70,16,No,0,0.98,0.96,0,Yes,No,No,Yes,No,No
3307635,816,8,242,800,1200,1600,202,642,1242,1968,212,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3307683,0,12,0,0,0,0,1,2,4,6,0,No,0,0.73,0.79,0,Yes,No,No,No,No,No
3307684,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3307826,252,8,0,0,0,0,17,64,114,156,23,No,0,0.69,0.75,0,No,No,No,Yes,No,No
3307828,55,2,0,100,200,350,35,80,106,126,19,No,0,1,0.91,0,No,No,No,Yes,No,No
3307922,3,8,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
3308013,111,12,0,0,0,0,1,1,2,5,0,No,0,0,0.04,0,Yes,No,No,Yes,No,No
3308015,47,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
3308066,4,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3308151,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
3308157,146,12,0,0,0,0,1,3,6,8,0,No,0,0.8,0.78,0,No,No,No,Yes,No,No
3308158,10,8,0,0,0,0,0,0,0,1,0,No,0,0.4,0.42,0,No,No,No,Yes,No,No
3308159,99,2,0,0,0,0,0,0,0,0,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
3308206,11,8,0,0,0,0,0,0,0,0,2,No,0,0.99,0.96,0,No,No,No,Yes,No,No
3308207,4,8,0,0,0,6,0,1,2,2,0,No,0,0.99,0.95,0,No,No,No,Yes,No,No
3308209,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3308253,61,8,0,0,0,0,0,1,7,8,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3308258,4,8,0,0,0,0,0,0,0,0,0,No,0,0.87,0.92,0,No,No,No,Yes,No,No
3308352,119,8,0,164,360,548,59,201,411,648,18,No,0,0.66,0.67,0,No,No,No,Yes,No,No
3308354,983,2,0,0,0,0,0,0,0,55,0,No,0,1,0.7,0,No,No,No,Yes,No,No
3308355,84,8,0,0,0,0,0,0,0,0,3,No,0,0.56,0.59,0,No,No,No,Yes,No,No
3308356,183,8,73,459,757,1036,65,296,615,917,66,No,0,0.37,0.31,0,No,No,Yes,Yes,No,No
3308406,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3308440,161,8,3,60,180,300,25,115,282,453,27,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3308441,7,4,0,0,0,0,0,0,0,0,1,No,0,0.89,0.9,0,Yes,No,No,Yes,No,No
3308442,11,2,0,0,0,0,0,0,0,0,0,No,0,0.93,0.96,0,Yes,No,No,Yes,No,No
3441065,18,,0,0,0,0,0,0,0,1,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3308632,119,2,0,0,0,0,0,3,4,10,0,No,0,0.27,0.26,0,No,No,No,Yes,No,No
3308774,9,2,0,0,0,0,0,2,5,5,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3308821,1720,,0,0,0,0,0,5,19,31,3,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3308893,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3308913,11727,2,0,0,0,0,9,30,77,167,28,No,0,1,1,0,No,No,No,Yes,No,No
3309153,21,12,0,0,0,6,0,4,10,25,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3309201,5,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3309202,286,2,0,0,0,0,5,12,14,18,0,No,0,0.73,0.76,0,Yes,No,No,Yes,No,No
3455159,16,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3309345,19,2,0,0,0,0,0,0,0,0,0,No,0,0.6,0.66,0,Yes,No,No,Yes,No,No
3309393,28,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
3309394,0,2,0,10,10,10,0,0,0,0,1,No,0,0,0.5,0,No,No,No,Yes,No,No
3309395,152,2,0,42,42,42,0,0,0,0,21,Yes,0,0.9,0.91,0,Yes,No,No,Yes,No,No
3309443,26,8,0,21,42,42,12,27,49,71,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3309444,3,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.95,0,Yes,No,No,Yes,No,No
3309489,25,,0,0,0,0,0,0,1,1,0,No,0,-99,-99,0,Yes,No,No,No,No,No
3309490,1,8,0,1,1,1,0,0,0,1,0,No,0,0,0,0,No,No,No,Yes,No,No
3309538,25,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3309586,115,9,1,27,108,162,22,52,150,225,52,No,0,0.38,0.5,0,No,No,No,Yes,No,No
3309818,4,6,0,0,0,0,0,0,0,0,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
3309825,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3309866,25,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3309867,130,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3309914,3,8,0,0,0,0,0,0,0,0,0,No,0,0.18,0.33,0,No,No,No,Yes,No,No
3309915,9,8,0,4,7,11,6,11,20,25,0,No,0,0.85,0.64,0,No,No,No,Yes,No,No
3310208,10,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.98,0,No,No,No,Yes,No,No
3310209,101,8,12,0,100,100,12,34,72,121,12,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3310254,5,8,0,0,0,0,0,0,0,0,1,No,0,0.83,0.85,0,No,No,No,Yes,No,No
3310255,4,8,0,0,0,0,0,0,1,2,1,No,0,0.98,0.98,0,No,No,Yes,Yes,No,No
3310302,42,2,0,0,0,0,0,2,5,7,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3310356,70,,0,0,0,0,0,1,1,1,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
3310408,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3310493,349,8,0,0,0,0,9,35,71,108,21,No,0,1,1,0,No,No,No,Yes,No,No
3310541,11,8,0,0,0,0,0,0,0,0,0,No,0,0.19,0.49,0,No,No,No,Yes,No,No
3310542,22,52,0,0,0,0,0,0,1,2,1,No,0,0.84,0.82,0,Yes,No,No,No,No,No
3310543,108,8,0,300,400,600,38,300,494,668,56,No,0,0.98,0.99,0,No,No,No,Yes,No,No
3310587,490,12,0,0,0,0,0,10,10,10,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
3310679,280,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3310771,45,2,0,0,0,0,0,0,0,0,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
3310819,2,8,0,0,0,0,2,2,2,2,1,No,0,0.94,0.96,0,No,No,Yes,Yes,No,No
3310865,115,14,18,0,24,42,13,37,69,114,30,No,0,1,0.97,0,No,No,No,Yes,No,No
3310866,87,14,0,0,0,0,1,10,20,59,6,No,0,1,0.97,0,No,No,No,Yes,No,No
3311012,4,12,0,0,2,2,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3311055,3,12,0,0,0,0,0,1,2,2,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3311057,38,12,0,0,0,0,0,0,0,0,0,No,0,0.89,0.89,0,No,No,No,Yes,No,No
3311200,4,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3311201,41,8,1,59,90,121,6,22,56,86,26,No,0,1,0.99,0,No,No,No,Yes,No,No
3311246,35,4,3,0,0,0,13,21,38,66,7,No,0,0.87,0.91,0,No,No,No,Yes,No,No
3311341,20,8,0,246,246,246,3,15,42,59,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
3311387,194,9,0,0,0,0,2,2,2,8,0,No,0,0.85,0.82,0,No,No,Yes,Yes,No,No
3311407,980,,0,0,0,0,3,50,89,202,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
3311437,4,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3311439,2,8,0,0,0,0,0,0,0,0,1,No,0,0.9,0.78,0,No,No,No,Yes,No,No
3311530,87,8,7,72,168,240,19,90,185,283,77,No,0,0.77,0.71,0,No,No,No,Yes,No,No
3311531,73,52,0,0,0,0,0,3,9,16,3,No,0,0.42,0.72,0,Yes,No,Yes,Yes,No,No
3311532,2,8,0,0,0,0,0,0,0,0,0,No,0,1,0.9,0,No,No,Yes,Yes,No,No
3311536,2,8,0,0,0,0,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
3311625,15,8,12,14,14,24,1,12,27,38,4,No,0,1,0.99,0,No,No,No,Yes,No,No
3311626,146,8,0,0,0,0,0,0,1,1,1,No,0,0.66,0.71,0,No,No,No,No,No,No
3311715,23,8,3,0,0,0,1,5,11,13,3,No,0,1,0.99,0,No,No,No,Yes,No,No
3311812,2,8,0,1,2,3,0,1,1,3,1,No,0,0.73,0.76,0,No,No,No,Yes,No,No
3311909,27171,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
3311983,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3312054,2,2,0,0,0,0,0,0,0,1,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
3312103,504,12,0,0,0,0,0,0,0,0,0,No,0,0.92,0.9,0,No,No,Yes,Yes,No,No
3312104,17,4,0,0,0,0,0,0,1,2,2,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3312158,4,12,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3312387,10,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
3312482,0,,0,0,0,0,0,24,28,32,5,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3312491,39,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
3312670,4918,,7,0,0,0,11,27,65,107,23,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
3312671,1,8,0,0,0,0,1,1,1,1,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3312672,0,8,11,12,21,30,1,10,19,27,5,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3312673,150,8,0,0,0,0,0,0,0,0,0,No,0,0.68,0.75,0,No,No,No,Yes,No,No
3312674,56,,0,0,0,0,4,9,10,15,3,No,0,-99,-99,0,No,No,No,No,No,No
3312685,32,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,No,No,No
3312717,0,5,0,6,6,6,0,0,0,0,0,No,0,0.65,0.71,0,Yes,No,Yes,Yes,No,No
3312719,0,8,0,0,0,0,0,0,0,0,0,No,0,0.65,0.72,0,No,No,No,Yes,No,No
3312763,11,8,0,11,23,35,2,8,19,24,0,No,0,0.89,0.87,0,No,No,No,Yes,No,No
3312810,22,8,0,0,0,0,0,3,12,13,0,No,0,0.77,0.84,0,No,No,No,Yes,No,No
3312959,0,9,0,5,5,5,0,0,0,0,0,No,0,0.7,0.66,0,No,No,Yes,Yes,No,No
3313007,73,14,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3313008,870,4,0,0,0,0,0,4,7,10,1,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3313010,57,8,0,0,0,0,1,2,2,123,1,No,0,0.95,0.92,0,No,No,No,Yes,No,No
3313012,99,,0,0,0,0,0,0,0,0,3,No,0,-99,-99,0,Yes,No,No,No,No,No
3313053,2,8,0,20,20,20,0,0,0,0,0,No,0,0.5,0.52,0,Yes,No,Yes,No,No,No
3313197,168,8,28,48,144,288,33,130,313,575,26,No,0,0.92,0.96,3,No,No,No,Yes,No,No
3313235,31,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3313247,4,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3313336,3,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
3313338,238,4,1,0,0,0,9,19,43,90,26,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3313388,36,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
3313481,904,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3313494,16,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3313528,469,8,2,0,0,0,14,49,124,203,33,No,0,0.99,0.96,0,No,No,No,Yes,No,No
3313529,3,8,0,0,0,0,0,0,0,0,2,No,0,0.9,0.92,0,Yes,No,No,Yes,No,No
3313543,99,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3313623,2,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3313668,8,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3313669,7893,4,1530,14770,25880,38860,3244,11061,26335,37803,3025,No,0,0.87,0.91,0,No,No,No,Yes,No,No
3313670,35,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3313762,543,8,24,864,1728,2592,167,676,2036,3124,175,No,0,0.95,0.95,0,No,No,No,Yes,No,No
3313860,5,8,0,0,0,0,1,1,5,6,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3314084,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3314098,0,8,0,9,14,16,0,0,0,0,1,No,0,0.95,0.94,0,No,No,No,Yes,No,Yes
3314100,1,9,0,0,0,0,0,0,0,0,0,No,0,1,0.98,0,No,No,No,Yes,No,No
3314148,799,8,2,0,0,0,8,21,89,577,183,No,0,0.99,0.98,0,No,No,No,Yes,No,No
3314209,2,,0,0,0,0,0,0,3,4,3,No,0,-99,-99,0,No,No,No,No,No,No
3314243,158,2,0,211,391,541,118,401,760,1035,64,No,0,0.73,0.82,0,No,No,No,Yes,No,No
3314291,898,52,0,0,0,0,0,0,0,0,0,No,0,0.95,0.95,0,Yes,No,No,Yes,No,No
3314337,114,8,0,0,0,84,5,19,45,75,12,No,0,0.98,0.96,0,No,No,Yes,Yes,No,No
3314338,21,8,24,51,96,126,10,37,79,150,43,No,0,0.98,0.96,0,No,No,No,Yes,No,No
3314429,26,8,0,0,0,0,9,22,53,76,15,No,0,0.77,0.71,0,No,No,No,Yes,No,No
3314437,71,,0,0,0,0,0,0,0,0,3,No,0,-99,-99,0,No,No,No,Yes,No,No
3314523,7,9,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,Yes,No,No
3314524,13,12,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3314549,5,,0,0,0,0,0,1,1,1,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
3314662,51,8,9,75,75,75,6,18,47,70,23,No,0,0.9,0.85,0,No,No,No,Yes,No,No
3314665,36,52,0,0,0,0,0,0,2,4,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
3314757,43,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
3314806,22,2,0,26,52,78,7,29,53,73,0,No,0,0.94,0.96,0,No,No,No,Yes,No,No
3314807,3,2,0,0,0,0,0,0,0,0,0,No,0,0.97,0.93,0,No,No,No,Yes,No,No
3314809,113,8,0,0,0,0,0,0,0,0,11,No,0,0.97,0.98,0,No,No,Yes,Yes,No,No
3314902,84,8,0,39,76,113,5,39,78,126,22,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3314903,0,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.92,0,No,No,No,Yes,No,No
3314911,105,8,0,0,0,0,1,32,50,77,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3314946,9,8,0,0,0,0,0,0,2,6,2,No,0,0.99,0.94,0,No,No,No,Yes,No,No
3314979,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
3314995,42,2,12,18,60,66,0,0,0,0,9,No,0,0.89,0.81,0,No,No,No,Yes,No,No
3315044,6,2,0,6,6,6,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3315045,17,2,0,0,10,11,0,0,0,0,0,No,0,0.97,0.95,0,Yes,No,No,Yes,No,No
3315091,6,4,0,0,0,0,0,5,8,15,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3315093,24,9,0,0,0,0,0,0,0,1,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
3315186,10,4,0,0,0,0,0,0,0,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3315280,31,12,0,146,236,326,42,105,160,259,68,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3315487,0,,0,0,0,0,0,0,0,2,0,No,0,-99,-99,0,No,No,No,Yes,No,No
3315513,150,8,0,0,0,0,0,0,0,0,0,No,0,0.68,0.75,0,No,No,No,Yes,No,No
3315609,9,8,0,0,0,20,2,2,9,20,1,No,0,0.93,0.96,0,No,No,No,Yes,No,No
3315706,146,8,0,0,0,0,0,11,14,20,0,No,0,0.25,0.31,0,No,No,Yes,Yes,No,No
3315707,10,8,0,0,0,0,1,1,2,2,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
3315805,11,2,0,0,0,0,0,0,0,0,0,No,0,0.5,0.52,0,Yes,No,No,Yes,No,No
3315854,5,,0,0,0,0,1,5,9,18,13,No,0,-99,-99,0,No,No,No,No,No,No
3315927,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
3315996,793,2,0,500,1000,1500,130,509,909,1374,136,No,0,0,0.22,0,No,No,No,Yes,No,No
3316045,1,2,0,3,3,3,2,6,8,9,0,No,0,0.7,0.71,0,No,No,No,Yes,No,No
